"cross_space","cross_run","p_obs","core_core","core_trans","trans_core","trans_trans","land_het","d","v","dcorr"
"var","2.5%",0.5,5.16764074718964,3.7530126666743,2.9519658928626,9.11800044293744,0.000977517106549364,"a0.5","a0.5","4"
"var","2.5%",0.6,5.71087716886608,3.86482640002597,4.23834387218964,8.71552016033572,0.000977517106549364,"a0.5","a0.5","4"
"var","2.5%",0.7,6.03020396600837,3.98823313782991,5.38498134221499,8.69025430241172,0.000977517106549364,"a0.5","a0.5","4"
"var","2.5%",0.8,6.37982305413001,3.89149397834189,6.58364947515732,8.85495791617027,0.000977517106549364,"a0.5","a0.5","4"
"var","2.5%",0.9,6.7790031186996,4.0438991811385,7.8637402486941,9.27504095262097,0.000977517106549364,"a0.5","a0.5","4"
"var","2.5%",1,6.94116463908236,4.0971959387219,8.9074972889174,9.72609999312683,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.1,0.969851138654692,4.36980073542889,0.0130699955706256,27.8822545324719,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.2,2.50301942051564,3.77726881338587,0.27703588938783,20.7935663336999,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.3,4.52671323237414,4.16358137829912,1.0500290200391,15.7006864575696,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.4,6.18038579469086,4.51657149239369,2.19315699841153,12.3735198825452,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.5,7.22863781463832,4.73113458806818,3.58629929588221,10.4923354640152,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.6,8.18489965175953,4.92967509011486,5.01102570564516,9.83136970766129,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.7,8.79664159869868,5.12020357939272,6.51074505131965,9.68196900965298,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.8,9.16176189821603,5.15044885599951,7.92492926365469,9.79808305458822,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",0.9,9.60750158464687,5.31647020863881,9.02466321480938,10.1527174784641,0.000977517106549364,"a0.5","a0.5","4"
"var","50%",1,9.91044788230083,5.45988265976295,10.3566849187439,10.7112444060056,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.1,1.0883878556864,4.57208043132942,0.0250541977868402,29.0529516434506,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.2,2.86211336048234,4.02874451578537,0.440222132171004,23.2013229653516,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.3,4.89930860234146,4.30742791288642,1.26154995169691,16.9480603110872,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.4,6.45505175399407,4.87865805229716,2.51129204087243,13.4728933742669,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.5,7.66491641942357,4.97615211464443,4.02747722786077,11.7653043715252,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.6,8.79573856476814,5.28323937618371,5.81981598526851,10.6559568164635,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.7,9.39789070136852,5.46005105235826,7.23054263654692,10.690280577957,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.8,10.0160847385142,5.67381908010294,8.8531963329744,10.9028377588893,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",0.9,10.4928492571252,5.84714534457478,10.262948927595,11.3539445058575,0.000977517106549364,"a0.5","a0.5","4"
"var","97.5%",1,10.854638528684,5.98596578021903,11.4250920240714,12.071092437416,0.000977517106549364,"a0.5","a0.5","4"
"mean","2.5%",0.1,1.7628662109375,9.375927734375,0.002294921875,4.6261962890625,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.2,5.4064697265625,6.3396240234375,0.07177734375,5.76728515625,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.3,7.4415283203125,5.099658203125,0.235986328125,6.4939453125,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.4,8.7668701171875,4.3849609375,0.4216796875,7.086279296875,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.5,9.64326171875,3.9473876953125,0.5990966796875,7.5285400390625,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.6,10.217236328125,3.6639892578125,0.7466796875,7.9091796875,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.7,10.7241455078125,3.4535400390625,0.8989990234375,8.291259765625,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.8,11.1060791015625,3.291455078125,1.0218017578125,8.60986328125,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.9,11.394970703125,3.1715087890625,1.1432373046875,8.8469482421875,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",1,11.6641357421875,3.088037109375,1.2466552734375,9.0582763671875,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.1,2.00732421875,9.48779296875,0.0107421875,6.03271484375,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.2,5.49853515625,6.671875,0.10009765625,7.1884765625,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.3,7.75439453125,5.423828125,0.28759765625,7.765625,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.4,9.162109375,4.779296875,0.4921875,8.2548828125,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.5,10.091796875,4.36376953125,0.72705078125,8.55615234375,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.6,10.73388671875,4.06640625,0.92041015625,8.82373046875,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.7,11.240234375,3.85595703125,1.12548828125,9.05859375,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.8,11.611328125,3.71630859375,1.31591796875,9.263671875,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",0.9,11.90771484375,3.5703125,1.50732421875,9.412109375,0.000977517106549364,"a0.5","a0.5","8"
"mean","50%",1,12.17333984375,3.47802734375,1.6923828125,9.56396484375,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.1,2.2097900390625,9.8735595703125,0.013330078125,6.687744140625,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.2,5.8703369140625,6.821875,0.142041015625,8.0203857421875,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.3,8.13505859375,5.7019775390625,0.3877685546875,8.5687255859375,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.4,9.51064453125,5.0828857421875,0.6788330078125,8.9821044921875,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.5,10.41650390625,4.67119140625,0.9632568359375,9.2166015625,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.6,11.128369140625,4.382763671875,1.2233154296875,9.5160888671875,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.7,11.6208740234375,4.1746826171875,1.4359130859375,9.68779296875,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.8,12.0705078125,4.033203125,1.6608642578125,9.8716552734375,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",0.9,12.3994384765625,3.9116455078125,1.856005859375,10.0209228515625,0.000977517106549364,"a0.5","a0.5","8"
"mean","97.5%",1,12.676513671875,3.80234375,2.0372314453125,10.12236328125,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.1,0.841447035564822,3.85514750103098,0.00229134210043988,21.9211751063432,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.2,2.26033612173906,3.08935670973851,0.147022295790567,17.1653142755682,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.3,3.52505949585319,3.11774346285435,0.667810667155425,13.6670968839733,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.4,4.60231215252322,3.22773552052786,1.57882759042033,10.8805878848974,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.5,5.27417572110979,3.38769624324139,2.4374582120983,9.30705241840023,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.6,5.88470799062958,3.44963486299487,3.47168102394917,8.13933589931574,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.7,6.36435833256965,3.6037901698436,4.52058864380957,7.50184840466154,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.8,6.92609691452071,3.71286730873503,5.42762872392015,7.29381453140274,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",0.9,7.28897028500733,3.81347207584922,6.42298399029356,7.22998846357985,0.000977517106549364,"a0.5","a0.5","8"
"var","2.5%",1,7.60961415280578,3.82997328533572,7.13875776572428,7.38042848946878,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.1,0.9303266090848,4.19375792323436,0.0115927419354839,26.3611620234604,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.2,2.48574008736559,3.62982219498412,0.184324501313539,21.4004755849829,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.3,4.54340309597996,3.86064176289101,0.830436579759286,16.5044250786596,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.4,6.11819938294233,4.13431600531525,1.72787412939883,12.9933358916789,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.5,7.34788678748167,4.20355027721774,2.81349804114736,11.2024734810301,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.6,8.25322227440738,4.42974429908969,4.00268769473974,9.93758686919599,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.7,8.91769286870723,4.55149863682185,5.19746179664589,9.42423287817693,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.8,9.35691354701246,4.76834515136241,6.42725850363514,9.20356936934873,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",0.9,9.74870841733871,4.83164463434751,7.59735793545332,9.52328046722263,0.000977517106549364,"a0.5","a0.5","8"
"var","50%",1,10.038715023216,5.00275642641129,8.80795129979228,9.83113917017962,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.1,1.00547583795363,4.62859447550098,0.0147849462365591,29.7167029417155,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.2,2.69139784946237,4.31067536504154,0.26360400247434,25.2310625152737,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.3,5.07241509252047,4.66931243031372,1.03596339370265,18.4263801940142,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.4,6.88223897238514,4.84474183620479,2.2191219385768,14.0078350048494,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.5,8.13525352440738,5.2353290576506,3.65574260275385,11.8287441578079,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.6,9.17851085196725,5.36547753715329,5.18820753050923,10.8720576162329,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.7,9.90116149365377,5.36323301850409,6.37904581347752,10.3259367792721,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.8,10.4550884347507,5.43385168468964,7.74069323050312,10.1003312484726,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",0.9,11.0698664362246,5.57999204335441,9.04282059506354,10.6469394359421,0.000977517106549364,"a0.5","a0.5","8"
"var","97.5%",1,11.5091556552801,5.61615547485948,10.6756238115148,11.2227747882683,0.000977517106549364,"a0.5","a0.5","8"
"mean","2.5%",0.1,1.53623046875,2.8672119140625,0,1.6763916015625,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.2,1.689453125,3.5104248046875,0,2.948388671875,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.3,1.7495849609375,4.0072265625,0,3.9438720703125,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.4,1.7838623046875,4.46376953125,0,4.7258056640625,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.5,1.8224853515625,4.810986328125,0,5.395947265625,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.6,1.8328857421875,5.1079345703125,0,5.9139404296875,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.7,1.8533935546875,5.361474609375,0,6.3774658203125,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.8,1.8595458984375,5.578955078125,0,6.7257568359375,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.9,1.867529296875,5.877587890625,0,7.068701171875,0.000977517106549364,"a0","a0","1"
"mean","2.5%",1,1.876318359375,6.083203125,0,7.3342529296875,0.000977517106549364,"a0","a0","1"
"mean","50%",0.1,1.56005859375,2.94189453125,0,1.71337890625,0.000977517106549364,"a0","a0","1"
"mean","50%",0.2,1.720703125,3.6728515625,0,2.99072265625,0.000977517106549364,"a0","a0","1"
"mean","50%",0.3,1.78759765625,4.19140625,0,4.00830078125,0.000977517106549364,"a0","a0","1"
"mean","50%",0.4,1.82177734375,4.58447265625,0,4.85107421875,0.000977517106549364,"a0","a0","1"
"mean","50%",0.5,1.84716796875,4.94873046875,0,5.49951171875,0.000977517106549364,"a0","a0","1"
"mean","50%",0.6,1.86328125,5.29541015625,0,6.060546875,0.000977517106549364,"a0","a0","1"
"mean","50%",0.7,1.87939453125,5.521484375,0,6.49755859375,0.000977517106549364,"a0","a0","1"
"mean","50%",0.8,1.88916015625,5.80517578125,0,6.95263671875,0.000977517106549364,"a0","a0","1"
"mean","50%",0.9,1.9013671875,6.0634765625,0,7.2880859375,0.000977517106549364,"a0","a0","1"
"mean","50%",1,1.90771484375,6.3017578125,0,7.5908203125,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.1,1.5985595703125,3.0374755859375,0,1.755859375,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.2,1.76904296875,3.817529296875,0,3.132470703125,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.3,1.834765625,4.3359130859375,0,4.1568115234375,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.4,1.876953125,4.6912353515625,0,4.9674560546875,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.5,1.8982666015625,5.0810791015625,0,5.6432861328125,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.6,1.9186767578125,5.441650390625,0,6.2367431640625,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.7,1.9272216796875,5.7236083984375,0,6.7130615234375,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.8,1.93876953125,5.9921630859375,0,7.13212890625,0.000977517106549364,"a0","a0","1"
"mean","97.5%",0.9,1.943994140625,6.2494873046875,0,7.466748046875,0.000977517106549364,"a0","a0","1"
"mean","97.5%",1,1.9522705078125,6.5132568359375,0,7.766796875,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.1,0.380800380315249,2.35007760951246,0,1.4495356077789,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.2,0.515637242828996,2.88603076505987,0,2.2916428253681,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.3,0.573034846957478,3.00081380208333,0,2.93338729246854,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.4,0.619491323581073,3.13840914341245,0,3.21847423803305,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.5,0.647443778447275,3.42997044538123,0,3.48035486543866,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.6,0.652600539161779,3.37907729162848,0,3.58340313893726,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.7,0.6655341214565,3.51701445369776,0,3.89657227039803,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.8,0.681566285014968,3.70775348145009,0,3.68069749759439,0.000977517106549364,"a0","a0","1"
"var","2.5%",0.9,0.684664054863148,3.80224196507667,0,3.88853727547654,0.000977517106549364,"a0","a0","1"
"var","2.5%",1,0.691924434300159,3.83258950391007,0,3.9220326055413,0.000977517106549364,"a0","a0","1"
"var","50%",0.1,0.417788806665445,2.40166741125978,0,1.5454120654631,0.000977517106549364,"a0","a0","1"
"var","50%",0.2,0.552604071206012,2.93424431436339,0,2.5751914940738,0.000977517106549364,"a0","a0","1"
"var","50%",0.3,0.601880861284213,3.26874035847385,0,3.11163503100562,0.000977517106549364,"a0","a0","1"
"var","50%",0.4,0.641271745937195,3.50537968520894,0,3.53170200620112,0.000977517106549364,"a0","a0","1"
"var","50%",0.5,0.664020020008553,3.80190338999878,0,3.96493491492546,0.000977517106549364,"a0","a0","1"
"var","50%",0.6,0.670039768908847,3.76965296233504,0,4.10467356274438,0.000977517106549364,"a0","a0","1"
"var","50%",0.7,0.678589225164956,3.90756640243157,0,4.21376695381232,0.000977517106549364,"a0","a0","1"
"var","50%",0.8,0.689529016220674,4.02977608748778,0,4.39974912939883,0.000977517106549364,"a0","a0","1"
"var","50%",0.9,0.692944598454301,4.16537412939883,0,4.44146639021261,0.000977517106549364,"a0","a0","1"
"var","50%",1,0.704300597965543,4.26151016846896,0,4.47261997495112,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.1,0.454605427701918,2.44978428278501,0,1.6770089933483,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.2,0.572397575490286,3.03406019462518,0,2.78270159858413,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.3,0.635426045676014,3.59580431329423,0,3.6110207416911,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.4,0.664708315195809,3.75523620784457,0,3.80715668530059,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.5,0.695813286595797,4.02050265762463,0,4.27996290398949,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.6,0.705621773429863,4.127564860742,0,4.47233664772727,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.7,0.724364232038123,4.23875585651118,0,4.71144060151668,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.8,0.725962028615286,4.30728305134256,0,4.74681956122465,0.000977517106549364,"a0","a0","1"
"var","97.5%",0.9,0.73170933280639,4.42957502348332,0,4.8101378260936,0.000977517106549364,"a0","a0","1"
"var","97.5%",1,0.734416239002933,4.47879191200055,0,4.88609441345155,0.000977517106549364,"a0","a0","1"
"mean","2.5%",0.1,1.53203125,2.913916015625,0,1.6881591796875,0.000977517106549364,"a0","a0","16"
"mean","2.5%",0.2,1.67001953125,3.6471435546875,0,2.99296875,0.000977517106549364,"a0","a0","16"
"mean","2.5%",0.3,1.735400390625,4.1144775390625,0,4.006591796875,0.000977517106549364,"a0","a0","16"
"mean","2.5%",0.4,1.7796875,4.5591552734375,0,4.7927734375,0.000977517106549364,"a0","a0","16"
"mean","2.5%",0.5,1.80244140625,4.897998046875,0,5.424560546875,0.000977517106549364,"a0","a0","16"
"mean","2.5%",0.6,1.8273193359375,5.1943359375,0,5.93994140625,0.000977517106549364,"a0","a0","16"
"mean","2.5%",0.7,1.8316162109375,5.481689453125,0,6.4218994140625,0.000977517106549364,"a0","a0","16"
"mean","2.5%",0.8,1.844482421875,5.7510498046875,0,6.8211181640625,0.000977517106549364,"a0","a0","16"
"mean","2.5%",0.9,1.851953125,5.979541015625,0,7.1571044921875,0.000977517106549364,"a0","a0","16"
"mean","2.5%",1,1.8548828125,6.2211669921875,0,7.441015625,0.000977517106549364,"a0","a0","16"
"mean","50%",0.1,1.55810546875,2.9521484375,0,1.72705078125,0.000977517106549364,"a0","a0","16"
"mean","50%",0.2,1.72509765625,3.7177734375,0,3.03955078125,0.000977517106549364,"a0","a0","16"
"mean","50%",0.3,1.78759765625,4.212890625,0,4.07275390625,0.000977517106549364,"a0","a0","16"
"mean","50%",0.4,1.8271484375,4.6259765625,0,4.896484375,0.000977517106549364,"a0","a0","16"
"mean","50%",0.5,1.8564453125,5.0126953125,0,5.54833984375,0.000977517106549364,"a0","a0","16"
"mean","50%",0.6,1.8701171875,5.30322265625,0,6.103515625,0.000977517106549364,"a0","a0","16"
"mean","50%",0.7,1.88427734375,5.5732421875,0,6.58544921875,0.000977517106549364,"a0","a0","16"
"mean","50%",0.8,1.8876953125,5.86865234375,0,6.98095703125,0.000977517106549364,"a0","a0","16"
"mean","50%",0.9,1.8994140625,6.09423828125,0,7.3427734375,0.000977517106549364,"a0","a0","16"
"mean","50%",1,1.90576171875,6.31689453125,0,7.65185546875,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.1,1.5808837890625,3.1199951171875,0,1.765869140625,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.2,1.76025390625,3.83232421875,0,3.0828369140625,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.3,1.830615234375,4.32412109375,0,4.09140625,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.4,1.8632568359375,4.777001953125,0,4.972900390625,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.5,1.8859375,5.1748046875,0,5.611865234375,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.6,1.901220703125,5.4789794921875,0,6.1770751953125,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.7,1.9215087890625,5.74609375,0,6.6996826171875,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.8,1.92529296875,6.0265380859375,0,7.043603515625,0.000977517106549364,"a0","a0","16"
"mean","97.5%",0.9,1.9342529296875,6.304150390625,0,7.443701171875,0.000977517106549364,"a0","a0","16"
"mean","97.5%",1,1.9368896484375,6.54951171875,0,7.728125,0.000977517106549364,"a0","a0","16"
"var","2.5%",0.1,0.404809045278898,2.30299214263349,0,1.46122600596438,0.000977517106549364,"a0","a0","16"
