"cross_space","cross_run","p_obs","comm_stat","(0,0.33]","(0.33,0.66]","(0.66,1]","land_het","d","v","dcorr"
"var","97.5%",0.7,"abun",11.3325465466153,41.6203507558575,65.2652248289345,0.000977517106549364,"g1","g1","2"
"var","97.5%",0.8,"rich",2.44696988789101,3.73887661423967,4.41114467348638,0.000977517106549364,"g1","g1","2"
"var","97.5%",0.8,"abun",12.464639106221,52.5466848423754,70.4668830043759,0.000977517106549364,"g1","g1","2"
"var","97.5%",0.9,"rich",2.55244768278806,3.70099964011333,4.59031188905181,0.000977517106549364,"g1","g1","2"
"var","97.5%",0.9,"abun",13.9798931461159,57.7648690709387,74.6619267349019,0.000977517106549364,"g1","g1","2"
"var","97.5%",1,"rich",2.54417117240958,3.61482408510508,4.66024013605053,0.000977517106549364,"g1","g1","2"
"var","97.5%",1,"abun",15.696531460968,65.3662465204591,77.5481304985337,0.000977517106549364,"g1","g1","2"
"mean","2.5%",0.1,"rich",1.9464599609375,2.217724609375,1.4786865234375,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.1,"abun",2.454248046875,3.6039306640625,3.09970703125,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.2,"rich",1.846826171875,2.4944091796875,3.9719482421875,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.2,"abun",2.4911865234375,4.67041015625,11.6705810546875,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.3,"rich",1.783056640625,2.5788818359375,5.5267333984375,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.3,"abun",2.5229248046875,5.2698974609375,20.492138671875,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.4,"rich",1.7472412109375,2.66494140625,6.6419921875,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.4,"abun",2.6199951171875,5.9671630859375,30.00234375,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.5,"rich",1.7754150390625,2.572607421875,7.5664306640625,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.5,"abun",2.7595947265625,6.264599609375,39.3123046875,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.6,"rich",1.78291015625,2.5850830078125,8.2309814453125,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.6,"abun",2.936376953125,6.792822265625,48.4370849609375,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.7,"rich",1.7610107421875,2.5841552734375,8.8684326171875,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.7,"abun",3.0043212890625,7.14658203125,57.7027587890625,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.8,"rich",1.782568359375,2.584326171875,9.3359375,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.8,"abun",3.0943359375,7.6239013671875,67.4086669921875,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.9,"rich",1.7582275390625,2.5558837890625,9.79755859375,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.9,"abun",3.151953125,7.90732421875,76.7208984375,0.000977517106549364,"g1","g1","4"
"mean","2.5%",1,"rich",1.7797119140625,2.5443115234375,10.1743408203125,0.000977517106549364,"g1","g1","4"
"mean","2.5%",1,"abun",3.24482421875,8.21630859375,86.2728759765625,0.000977517106549364,"g1","g1","4"
"mean","50%",0.1,"rich",2.03515625,2.44384765625,1.60205078125,0.000977517106549364,"g1","g1","4"
"mean","50%",0.1,"abun",2.583984375,3.90966796875,3.5703125,0.000977517106549364,"g1","g1","4"
"mean","50%",0.2,"rich",2.0107421875,2.7783203125,4.16064453125,0.000977517106549364,"g1","g1","4"
"mean","50%",0.2,"abun",2.72998046875,5.1884765625,12.11865234375,0.000977517106549364,"g1","g1","4"
"mean","50%",0.3,"rich",1.927734375,2.8212890625,5.79296875,0.000977517106549364,"g1","g1","4"
"mean","50%",0.3,"abun",2.81689453125,5.90234375,21.38037109375,0.000977517106549364,"g1","g1","4"
"mean","50%",0.4,"rich",1.90771484375,2.810546875,7.01953125,0.000977517106549364,"g1","g1","4"
"mean","50%",0.4,"abun",2.86572265625,6.2890625,30.77294921875,0.000977517106549364,"g1","g1","4"
"mean","50%",0.5,"rich",1.93310546875,2.8203125,7.96044921875,0.000977517106549364,"g1","g1","4"
"mean","50%",0.5,"abun",3.033203125,6.72802734375,40.22802734375,0.000977517106549364,"g1","g1","4"
"mean","50%",0.6,"rich",1.9052734375,2.73876953125,8.68896484375,0.000977517106549364,"g1","g1","4"
"mean","50%",0.6,"abun",3.14892578125,7.1513671875,49.61767578125,0.000977517106549364,"g1","g1","4"
"mean","50%",0.7,"rich",1.89111328125,2.7421875,9.296875,0.000977517106549364,"g1","g1","4"
"mean","50%",0.7,"abun",3.21826171875,7.36083984375,59.1484375,0.000977517106549364,"g1","g1","4"
"mean","50%",0.8,"rich",1.916015625,2.70263671875,9.80810546875,0.000977517106549364,"g1","g1","4"
"mean","50%",0.8,"abun",3.35546875,7.84130859375,68.71923828125,0.000977517106549364,"g1","g1","4"
"mean","50%",0.9,"rich",1.873046875,2.70166015625,10.27294921875,0.000977517106549364,"g1","g1","4"
"mean","50%",0.9,"abun",3.46142578125,8.2724609375,78.27197265625,0.000977517106549364,"g1","g1","4"
"mean","50%",1,"rich",1.8984375,2.66064453125,10.67431640625,0.000977517106549364,"g1","g1","4"
"mean","50%",1,"abun",3.619140625,8.53076171875,87.8017578125,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.1,"rich",2.218701171875,2.681103515625,1.7573486328125,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.1,"abun",2.7912841796875,4.26328125,4.0124267578125,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.2,"rich",2.191162109375,2.895166015625,4.310546875,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.2,"abun",3.000048828125,5.4383056640625,12.743017578125,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.3,"rich",2.1674560546875,2.99462890625,6.0306396484375,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.3,"abun",3.1758056640625,6.3268310546875,21.9494140625,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.4,"rich",2.1026123046875,3.01591796875,7.329736328125,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.4,"abun",3.211376953125,6.7702880859375,31.3578369140625,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.5,"rich",2.1123046875,2.9923828125,8.2708740234375,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.5,"abun",3.3876953125,7.288134765625,40.776123046875,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.6,"rich",2.1079345703125,3.022607421875,9.00537109375,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.6,"abun",3.5513916015625,7.8607666015625,50.1727783203125,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.7,"rich",2.1009765625,3.016748046875,9.6259521484375,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.7,"abun",3.689794921875,8.3278564453125,59.704296875,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.8,"rich",2.0725830078125,3.0293701171875,10.132763671875,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.8,"abun",3.7853515625,8.87001953125,69.37021484375,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.9,"rich",2.07734375,3.0330322265625,10.558935546875,0.000977517106549364,"g1","g1","4"
"mean","97.5%",0.9,"abun",3.8805908203125,9.3087890625,79.0193603515625,0.000977517106549364,"g1","g1","4"
"mean","97.5%",1,"rich",2.0932861328125,2.9986572265625,10.9468505859375,0.000977517106549364,"g1","g1","4"
"mean","97.5%",1,"abun",4.041943359375,9.6700927734375,88.518701171875,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.1,"rich",1.75630042709097,1.95392648765885,0.738003817471591,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.1,"abun",3.41712478234971,6.57839916300098,5.2716829092971,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.2,"rich",2.01435215149224,2.32932410515182,1.620037167606,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.2,"abun",4.38075501263899,10.729503260936,16.5080320356412,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.3,"rich",2.06188284686584,2.19473773139663,2.32865984218445,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.3,"abun",5.08346051079087,13.7669544566761,27.9465841075192,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.4,"rich",2.06593899395925,2.56015701368524,2.6222094941349,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.4,"abun",5.80006644061584,19.1736933345552,34.5061538472553,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.5,"rich",2.17380762482435,2.53151137127322,2.93504274728128,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.5,"abun",7.25794232649071,23.1817721697825,46.2053573474157,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.6,"rich",2.07282862807765,2.63623781922043,3.05979123232069,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.6,"abun",8.03877175071023,28.9414190417278,53.5900221420989,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.7,"rich",2.05197231259164,2.85470181909824,3.19976204045241,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.7,"abun",9.53973194170791,32.0947603555719,54.3388491693014,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.8,"rich",2.06881193009989,2.867329903432,3.26400675097752,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.8,"abun",10.1943594208211,37.8179575572382,57.9809380345797,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.9,"rich",2.03772239946084,2.86255336250611,3.45625632426839,0.000977517106549364,"g1","g1","4"
"var","2.5%",0.9,"abun",11.2293425051931,43.1432037979976,60.9335504824582,0.000977517106549364,"g1","g1","4"
"var","2.5%",1,"rich",2.07637709154295,2.94570436598851,3.53986439336663,0.000977517106549364,"g1","g1","4"
"var","2.5%",1,"abun",11.7479310096301,49.0149071358749,61.4213037634409,0.000977517106549364,"g1","g1","4"
"var","50%",0.1,"rich",1.95159762952102,2.13245356793744,0.815563809720186,0.000977517106549364,"g1","g1","4"
"var","50%",0.1,"abun",3.67779642442571,6.98281851402126,6.28103187240347,0.000977517106549364,"g1","g1","4"
"var","50%",0.2,"rich",2.16625379933407,2.42608958791544,1.78643351356305,0.000977517106549364,"g1","g1","4"
"var","50%",0.2,"abun",4.94361855067815,11.607305413001,17.8332521917766,0.000977517106549364,"g1","g1","4"
"var","50%",0.3,"rich",2.14424439073192,2.52414295423998,2.54371620692815,0.000977517106549364,"g1","g1","4"
"var","50%",0.3,"abun",5.71120097140762,15.8045018290261,29.3872781494379,0.000977517106549364,"g1","g1","4"
"var","50%",0.4,"rich",2.17208835456378,2.73594962350318,3.31182175204668,0.000977517106549364,"g1","g1","4"
"var","50%",0.4,"abun",6.94854861620235,20.9984511508737,39.1225896184629,0.000977517106549364,"g1","g1","4"
"var","50%",0.5,"rich",2.26764399285191,2.83436574031647,3.57514567295943,0.000977517106549364,"g1","g1","4"
"var","50%",0.5,"abun",8.09313666529203,24.4141021161718,49.2627907731549,0.000977517106549364,"g1","g1","4"
"var","50%",0.6,"rich",2.20081819327346,2.98423705935362,3.81451899285191,0.000977517106549364,"g1","g1","4"
"var","50%",0.6,"abun",8.78621156754032,30.6098895329301,56.2211474943487,0.000977517106549364,"g1","g1","4"
"var","50%",0.7,"rich",2.18528435819892,3.03737809674365,3.9391552877566,0.000977517106549364,"g1","g1","4"
"var","50%",0.7,"abun",10.0668067074475,34.9228735184506,59.8886203262463,0.000977517106549364,"g1","g1","4"
"var","50%",0.8,"rich",2.2072517641129,3.07305031158358,4.04394006216398,0.000977517106549364,"g1","g1","4"
"var","50%",0.8,"abun",11.243560224218,41.572986830248,66.7133922707417,0.000977517106549364,"g1","g1","4"
"var","50%",0.9,"rich",2.1687567777065,3.22666130177786,4.21140287069282,0.000977517106549364,"g1","g1","4"
"var","50%",0.9,"abun",12.5101813561522,48.7747701307429,69.4246700879766,0.000977517106549364,"g1","g1","4"
"var","50%",1,"rich",2.14260199016373,3.20736249847263,4.27003289574169,0.000977517106549364,"g1","g1","4"
"var","50%",1,"abun",13.8042020825696,55.4358175059567,70.5194143106977,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.1,"rich",2.07251353632087,2.42180008725104,0.855323077040567,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.1,"abun",4.07208040746426,7.66301326807643,7.11928498537543,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.2,"rich",2.40591703323558,2.5560392228739,1.93711794259378,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.2,"abun",5.87397647085777,12.3211526253589,19.9348548807124,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.3,"rich",2.54191340859451,2.66900700394825,3.00736851249389,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.3,"abun",7.15062214095338,18.6202586601906,29.862785833066,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.4,"rich",2.40210784285649,3.0241270839061,3.83210239205309,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.4,"abun",8.12311054725684,22.1919337655792,43.2606885386119,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.5,"rich",2.57495568239095,3.08744348729228,4.11047547043011,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.5,"abun",9.26654504979228,28.5721631957173,52.3256308040078,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.6,"rich",2.45085418194037,3.39719908892351,4.31048632907961,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.6,"abun",11.427084884569,35.2634378770696,61.0413349647559,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.7,"rich",2.52634561339198,3.58004366370357,4.45058460105083,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.7,"abun",12.6793800212305,42.9665508967574,67.7725743447581,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.8,"rich",2.39268158048479,3.49919271310637,4.51805454526362,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.8,"abun",13.7461416712488,49.4787810056207,75.981026407281,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.9,"rich",2.28129999751802,3.52413825280272,4.48061492412787,0.000977517106549364,"g1","g1","4"
"var","97.5%",0.9,"abun",14.6933120981106,56.4928601157747,80.3726568227639,0.000977517106549364,"g1","g1","4"
"var","97.5%",1,"rich",2.30829450471194,3.67690002501069,4.57861003558773,0.000977517106549364,"g1","g1","4"
"var","97.5%",1,"abun",16.4541475745357,67.6269889466108,86.1021227347187,0.000977517106549364,"g1","g1","4"
"mean","2.5%",0.1,"rich",1.93359375,2.26513671875,1.5231201171875,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.1,"abun",2.4215087890625,3.6068359375,3.2166015625,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.2,"rich",1.90166015625,2.5071533203125,4.085205078125,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.2,"abun",2.57529296875,4.5638916015625,11.8298583984375,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.3,"rich",1.8205322265625,2.59765625,5.751806640625,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.3,"abun",2.654052734375,5.3314208984375,20.9442138671875,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.4,"rich",1.8364990234375,2.598876953125,6.920068359375,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.4,"abun",2.7487548828125,5.755419921875,30.486083984375,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.5,"rich",1.819189453125,2.6326904296875,7.72470703125,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.5,"abun",2.8469482421875,6.3810546875,39.8013427734375,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.6,"rich",1.7454345703125,2.624267578125,8.41123046875,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.6,"abun",2.8600830078125,6.738818359375,49.17734375,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.7,"rich",1.758056640625,2.623095703125,8.9778076171875,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.7,"abun",2.983056640625,7.2162109375,58.587744140625,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.8,"rich",1.75849609375,2.6361083984375,9.4269287109375,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.8,"abun",3.0593994140625,7.66884765625,68.018701171875,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.9,"rich",1.7909912109375,2.63701171875,9.870556640625,0.000977517106549364,"g1","g1","8"
"mean","2.5%",0.9,"abun",3.1671875,7.9174072265625,77.6652587890625,0.000977517106549364,"g1","g1","8"
"mean","2.5%",1,"rich",1.8104248046875,2.608203125,10.2138916015625,0.000977517106549364,"g1","g1","8"
"mean","2.5%",1,"abun",3.2670654296875,8.33779296875,87.267724609375,0.000977517106549364,"g1","g1","8"
"mean","50%",0.1,"rich",2.01220703125,2.44580078125,1.6337890625,0.000977517106549364,"g1","g1","8"
"mean","50%",0.1,"abun",2.53955078125,3.900390625,3.59228515625,0.000977517106549364,"g1","g1","8"
"mean","50%",0.2,"rich",1.99072265625,2.748046875,4.169921875,0.000977517106549364,"g1","g1","8"
"mean","50%",0.2,"abun",2.6943359375,5.09130859375,12.23681640625,0.000977517106549364,"g1","g1","8"
"mean","50%",0.3,"rich",1.93603515625,2.7373046875,5.876953125,0.000977517106549364,"g1","g1","8"
"mean","50%",0.3,"abun",2.78857421875,5.66455078125,21.525390625,0.000977517106549364,"g1","g1","8"
"mean","50%",0.4,"rich",1.85595703125,2.74951171875,7.078125,0.000977517106549364,"g1","g1","8"
"mean","50%",0.4,"abun",2.8125,6.16748046875,31.04541015625,0.000977517106549364,"g1","g1","8"
"mean","50%",0.5,"rich",1.87646484375,2.73779296875,7.966796875,0.000977517106549364,"g1","g1","8"
"mean","50%",0.5,"abun",2.96435546875,6.7314453125,40.56201171875,0.000977517106549364,"g1","g1","8"
"mean","50%",0.6,"rich",1.87109375,2.71044921875,8.69921875,0.000977517106549364,"g1","g1","8"
"mean","50%",0.6,"abun",3.1005859375,7.052734375,49.74658203125,0.000977517106549364,"g1","g1","8"
"mean","50%",0.7,"rich",1.87646484375,2.68994140625,9.2333984375,0.000977517106549364,"g1","g1","8"
"mean","50%",0.7,"abun",3.21630859375,7.47119140625,59.37890625,0.000977517106549364,"g1","g1","8"
"mean","50%",0.8,"rich",1.8955078125,2.72119140625,9.7177734375,0.000977517106549364,"g1","g1","8"
"mean","50%",0.8,"abun",3.3056640625,7.95947265625,68.77685546875,0.000977517106549364,"g1","g1","8"
"mean","50%",0.9,"rich",1.87841796875,2.69384765625,10.171875,0.000977517106549364,"g1","g1","8"
"mean","50%",0.9,"abun",3.3779296875,8.42529296875,78.32666015625,0.000977517106549364,"g1","g1","8"
"mean","50%",1,"rich",1.88623046875,2.6552734375,10.5556640625,0.000977517106549364,"g1","g1","8"
"mean","50%",1,"abun",3.48193359375,8.73291015625,87.80908203125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.1,"rich",2.108251953125,2.52177734375,1.752392578125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.1,"abun",2.6790771484375,4.0030517578125,3.9825439453125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.2,"rich",2.0975830078125,2.8996826171875,4.2012939453125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.2,"abun",2.8463623046875,5.350732421875,12.6262451171875,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.3,"rich",1.959521484375,2.9737548828125,5.983642578125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.3,"abun",2.834765625,6.0774658203125,21.887744140625,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.4,"rich",1.96591796875,2.9546875,7.21220703125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.4,"abun",2.9915771484375,6.7154541015625,31.5766845703125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.5,"rich",1.940380859375,2.904345703125,8.2017578125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.5,"abun",3.071435546875,7.2177734375,40.8234375,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.6,"rich",1.9650390625,2.914892578125,8.939306640625,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.6,"abun",3.189990234375,7.8485595703125,50.2093017578125,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.7,"rich",1.968798828125,2.8583984375,9.5953369140625,0.000977517106549364,"g1","g1","8"
"mean","97.5%",0.7,"abun",3.335595703125,8.2522705078125,59.680322265625,0.000977517106549364,"g1","g1","8"
